GEOID,NAME,variable,estimate,moe
38099,"Walsh County, North Dakota",B01003_001,10751,NA
38101,"Ward County, North Dakota",B01003_001,68812,NA
38103,"Wells County, North Dakota",B01003_001,3976,NA
38105,"Williams County, North Dakota",B01003_001,35208,NA
39001,"Adams County, Ohio",B01003_001,27776,NA
39003,"Allen County, Ohio",B01003_001,103175,NA
39005,"Ashland County, Ohio",B01003_001,53536,NA
39007,"Ashtabula County, Ohio",B01003_001,97830,NA
39009,"Athens County, Ohio",B01003_001,65917,NA
39011,"Auglaize County, Ohio",B01003_001,45729,NA
39013,"Belmont County, Ohio",B01003_001,68024,NA
39015,"Brown County, Ohio",B01003_001,43572,NA
39017,"Butler County, Ohio",B01003_001,380019,NA
39019,"Carroll County, Ohio",B01003_001,27332,NA
39021,"Champaign County, Ohio",B01003_001,38845,NA
39023,"Clark County, Ohio",B01003_001,134726,NA
39025,"Clermont County, Ohio",B01003_001,204275,NA
39027,"Clinton County, Ohio",B01003_001,41957,NA
39029,"Columbiana County, Ohio",B01003_001,103190,NA
39031,"Coshocton County, Ohio",B01003_001,36585,NA
39033,"Crawford County, Ohio",B01003_001,41821,NA
39035,"Cuyahoga County, Ohio",B01003_001,1247451,NA
39037,"Darke County, Ohio",B01003_001,51513,NA
39039,"Defiance County, Ohio",B01003_001,38160,NA
39041,"Delaware County, Ohio",B01003_001,201135,NA
39043,"Erie County, Ohio",B01003_001,74780,NA
39045,"Fairfield County, Ohio",B01003_001,154457,NA
39047,"Fayette County, Ohio",B01003_001,28620,NA
39049,"Franklin County, Ohio",B01003_001,1290360,NA
39051,"Fulton County, Ohio",B01003_001,42253,NA
39053,"Gallia County, Ohio",B01003_001,30088,NA
39055,"Geauga County, Ohio",B01003_001,93843,NA
39057,"Greene County, Ohio",B01003_001,166502,NA
39059,"Guernsey County, Ohio",B01003_001,39111,NA
39061,"Hamilton County, Ohio",B01003_001,813589,NA
39063,"Hancock County, Ohio",B01003_001,75837,NA
39065,"Hardin County, Ohio",B01003_001,31425,NA
39067,"Harrison County, Ohio",B01003_001,15211,NA
39069,"Henry County, Ohio",B01003_001,27208,NA
39071,"Highland County, Ohio",B01003_001,43016,NA
39073,"Hocking County, Ohio",B01003_001,28390,NA
39075,"Holmes County, Ohio",B01003_001,43901,NA
39077,"Huron County, Ohio",B01003_001,58339,NA
39079,"Jackson County, Ohio",B01003_001,32450,NA
39081,"Jefferson County, Ohio",B01003_001,66371,NA
39083,"Knox County, Ohio",B01003_001,61481,NA
39085,"Lake County, Ohio",B01003_001,229954,NA
39087,"Lawrence County, Ohio",B01003_001,60184,NA
39089,"Licking County, Ohio",B01003_001,173750,NA
39091,"Logan County, Ohio",B01003_001,45316,NA
39093,"Lorain County, Ohio",B01003_001,307670,NA
39095,"Lucas County, Ohio",B01003_001,431102,NA
39097,"Madison County, Ohio",B01003_001,44135,NA
39099,"Mahoning County, Ohio",B01003_001,229961,NA
39101,"Marion County, Ohio",B01003_001,65299,NA
39103,"Medina County, Ohio",B01003_001,177980,NA
39105,"Meigs County, Ohio",B01003_001,23078,NA
39107,"Mercer County, Ohio",B01003_001,40884,NA
39109,"Miami County, Ohio",B01003_001,105371,NA
39111,"Monroe County, Ohio",B01003_001,13942,NA
39113,"Montgomery County, Ohio",B01003_001,531670,NA
39115,"Morgan County, Ohio",B01003_001,14640,NA
39117,"Morrow County, Ohio",B01003_001,35043,NA
39119,"Muskingum County, Ohio",B01003_001,86131,NA
39121,"Noble County, Ohio",B01003_001,14416,NA
39123,"Ottawa County, Ohio",B01003_001,40632,NA
39125,"Paulding County, Ohio",B01003_001,18809,NA
39127,"Perry County, Ohio",B01003_001,36022,NA
39129,"Pickaway County, Ohio",B01003_001,57762,NA
39131,"Pike County, Ohio",B01003_001,28000,NA
39133,"Portage County, Ohio",B01003_001,162511,NA
39135,"Preble County, Ohio",B01003_001,41093,NA
39137,"Putnam County, Ohio",B01003_001,33911,NA
39139,"Richland County, Ohio",B01003_001,121100,NA
39141,"Ross County, Ohio",B01003_001,76948,NA
39143,"Sandusky County, Ohio",B01003_001,59029,NA
39145,"Scioto County, Ohio",B01003_001,76040,NA
39147,"Seneca County, Ohio",B01003_001,55351,NA
39149,"Shelby County, Ohio",B01003_001,48749,NA
39151,"Stark County, Ohio",B01003_001,372404,NA
39153,"Summit County, Ohio",B01003_001,541334,NA
39155,"Trumbull County, Ohio",B01003_001,200367,NA
39157,"Tuscarawas County, Ohio",B01003_001,92335,NA
39159,"Union County, Ohio",B01003_001,56707,NA
39161,"Van Wert County, Ohio",B01003_001,28261,NA
39163,"Vinton County, Ohio",B01003_001,13083,NA
39165,"Warren County, Ohio",B01003_001,229132,NA
39167,"Washington County, Ohio",B01003_001,60426,NA
39169,"Wayne County, Ohio",B01003_001,116099,NA
39171,"Williams County, Ohio",B01003_001,36816,NA
39173,"Wood County, Ohio",B01003_001,130150,NA
39175,"Wyandot County, Ohio",B01003_001,22000,NA
40001,"Adair County, Oklahoma",B01003_001,22220,NA
40003,"Alfalfa County, Oklahoma",B01003_001,5847,NA
40005,"Atoka County, Oklahoma",B01003_001,13823,NA
40007,"Beaver County, Oklahoma",B01003_001,5377,NA
40009,"Beckham County, Oklahoma",B01003_001,22268,NA
40011,"Blaine County, Oklahoma",B01003_001,9556,NA
40013,"Bryan County, Oklahoma",B01003_001,46457,NA
40015,"Caddo County, Oklahoma",B01003_001,29242,NA
40017,"Canadian County, Oklahoma",B01003_001,140455,NA
40019,"Carter County, Oklahoma",B01003_001,48319,NA
40021,"Cherokee County, Oklahoma",B01003_001,48664,NA
40023,"Choctaw County, Oklahoma",B01003_001,14807,NA
40025,"Cimarron County, Oklahoma",B01003_001,2174,NA
40027,"Cleveland County, Oklahoma",B01003_001,279274,NA
40029,"Coal County, Oklahoma",B01003_001,5581,NA
40031,"Comanche County, Oklahoma",B01003_001,121762,NA
40033,"Cotton County, Oklahoma",B01003_001,5858,NA
40035,"Craig County, Oklahoma",B01003_001,14390,NA
40037,"Creek County, Oklahoma",B01003_001,71427,NA
40039,"Custer County, Oklahoma",B01003_001,29152,NA
40041,"Delaware County, Oklahoma",B01003_001,42433,NA
40043,"Dewey County, Oklahoma",B01003_001,4922,NA
40045,"Ellis County, Oklahoma",B01003_001,4015,NA
40047,"Garfield County, Oklahoma",B01003_001,61898,NA
40049,"Garvin County, Oklahoma",B01003_001,27835,NA
40051,"Grady County, Oklahoma",B01003_001,55071,NA
40053,"Grant County, Oklahoma",B01003_001,4397,NA
40055,"Greer County, Oklahoma",B01003_001,5861,NA
40057,"Harmon County, Oklahoma",B01003_001,2710,NA
40059,"Harper County, Oklahoma",B01003_001,3760,NA
40061,"Haskell County, Oklahoma",B01003_001,12687,NA
40063,"Hughes County, Oklahoma",B01003_001,13372,NA
40065,"Jackson County, Oklahoma",B01003_001,25063,NA
40067,"Jefferson County, Oklahoma",B01003_001,6158,NA
40069,"Johnston County, Oklahoma",B01003_001,11064,NA
40071,"Kay County, Oklahoma",B01003_001,44402,NA
40073,"Kingfisher County, Oklahoma",B01003_001,15694,NA
40075,"Kiowa County, Oklahoma",B01003_001,8886,NA
40077,"Latimer County, Oklahoma",B01003_001,10348,NA
40079,"Le Flore County, Oklahoma",B01003_001,50026,NA
40081,"Lincoln County, Oklahoma",B01003_001,34895,NA
40083,"Logan County, Oklahoma",B01003_001,46683,NA
40085,"Love County, Oklahoma",B01003_001,10063,NA
40087,"McClain County, Oklahoma",B01003_001,39247,NA
40089,"McCurtain County, Oklahoma",B01003_001,33016,NA
40091,"McIntosh County, Oklahoma",B01003_001,19725,NA
40093,"Major County, Oklahoma",B01003_001,7692,NA
40095,"Marshall County, Oklahoma",B01003_001,16505,NA
40097,"Mayes County, Oklahoma",B01003_001,41044,NA
40099,"Murray County, Oklahoma",B01003_001,13946,NA
40101,"Muskogee County, Oklahoma",B01003_001,68736,NA
40103,"Noble County, Oklahoma",B01003_001,11335,NA
40105,"Nowata County, Oklahoma",B01003_001,10322,NA
40107,"Okfuskee County, Oklahoma",B01003_001,12067,NA
40109,"Oklahoma County, Oklahoma",B01003_001,787216,NA
40111,"Okmulgee County, Oklahoma",B01003_001,38749,NA
40113,"Osage County, Oklahoma",B01003_001,47226,NA
40115,"Ottawa County, Oklahoma",B01003_001,31454,NA
40117,"Pawnee County, Oklahoma",B01003_001,16412,NA
40119,"Payne County, Oklahoma",B01003_001,81815,NA
40121,"Pittsburg County, Oklahoma",B01003_001,44146,NA
40123,"Pontotoc County, Oklahoma",B01003_001,38355,NA
40125,"Pottawatomie County, Oklahoma",B01003_001,72154,NA
40127,"Pushmataha County, Oklahoma",B01003_001,11128,NA
40129,"Roger Mills County, Oklahoma",B01003_001,3667,NA
40131,"Rogers County, Oklahoma",B01003_001,91353,NA
40133,"Seminole County, Oklahoma",B01003_001,24832,NA
40135,"Sequoyah County, Oklahoma",B01003_001,41709,NA
40137,"Stephens County, Oklahoma",B01003_001,43647,NA
40139,"Texas County, Oklahoma",B01003_001,20805,NA
40141,"Tillman County, Oklahoma",B01003_001,7413,NA
40143,"Tulsa County, Oklahoma",B01003_001,646419,NA
40145,"Wagoner County, Oklahoma",B01003_001,78958,NA
40147,"Washington County, Oklahoma",B01003_001,51886,NA
40149,"Washita County, Oklahoma",B01003_001,11225,NA
40151,"Woods County, Oklahoma",B01003_001,9043,NA
40153,"Woodward County, Oklahoma",B01003_001,20727,NA
41001,"Baker County, Oregon",B01003_001,16019,NA
41003,"Benton County, Oregon",B01003_001,91107,NA
41005,"Clackamas County, Oregon",B01003_001,410463,NA
41007,"Clatsop County, Oregon",B01003_001,39102,NA
41009,"Columbia County, Oregon",B01003_001,51375,NA
41011,"Coos County, Oregon",B01003_001,63686,NA
41013,"Crook County, Oregon",B01003_001,23011,NA
41015,"Curry County, Oregon",B01003_001,22650,NA
41017,"Deschutes County, Oregon",B01003_001,186251,NA
41019,"Douglas County, Oregon",B01003_001,109114,NA
41021,"Gilliam County, Oregon",B01003_001,1878,NA
41023,"Grant County, Oregon",B01003_001,7189,NA
41025,"Harney County, Oregon",B01003_001,7267,NA
41027,"Hood River County, Oregon",B01003_001,23209,NA
41029,"Jackson County, Oregon",B01003_001,216574,NA
41031,"Jefferson County, Oregon",B01003_001,23607,NA
41033,"Josephine County, Oregon",B01003_001,86251,NA
41035,"Klamath County, Oregon",B01003_001,66921,NA
41037,"Lake County, Oregon",B01003_001,7837,NA
41039,"Lane County, Oregon",B01003_001,373340,NA
41041,"Lincoln County, Oregon",B01003_001,48547,NA
41043,"Linn County, Oregon",B01003_001,125048,NA
41045,"Malheur County, Oregon",B01003_001,30412,NA
41047,"Marion County, Oregon",B01003_001,339641,NA
41049,"Morrow County, Oregon",B01003_001,11303,NA
41051,"Multnomah County, Oregon",B01003_001,804606,NA
41053,"Polk County, Oregon",B01003_001,83037,NA
41055,"Sherman County, Oregon",B01003_001,1642,114
41057,"Tillamook County, Oregon",B01003_001,26389,NA
41059,"Umatilla County, Oregon",B01003_001,77129,NA
41061,"Union County, Oregon",B01003_001,26337,NA
41063,"Wallowa County, Oregon",B01003_001,7004,NA
41065,"Wasco County, Oregon",B01003_001,26130,NA
41067,"Washington County, Oregon",B01003_001,589481,NA
41069,"Wheeler County, Oregon",B01003_001,1415,114
41071,"Yamhill County, Oregon",B01003_001,104831,NA
42001,"Adams County, Pennsylvania",B01003_001,102470,NA
42003,"Allegheny County, Pennsylvania",B01003_001,1221744,NA
42005,"Armstrong County, Pennsylvania",B01003_001,65867,NA
42007,"Beaver County, Pennsylvania",B01003_001,165833,NA
42009,"Bedford County, Pennsylvania",B01003_001,48337,NA
42011,"Berks County, Pennsylvania",B01003_001,418025,NA
42013,"Blair County, Pennsylvania",B01003_001,123157,NA
42015,"Bradford County, Pennsylvania",B01003_001,60963,NA
42017,"Bucks County, Pennsylvania",B01003_001,626806,NA
42019,"Butler County, Pennsylvania",B01003_001,186899,NA
42021,"Cambria County, Pennsylvania",B01003_001,133009,NA
42023,"Cameron County, Pennsylvania",B01003_001,4611,NA
42025,"Carbon County, Pennsylvania",B01003_001,63887,NA
42027,"Centre County, Pennsylvania",B01003_001,161960,NA
42029,"Chester County, Pennsylvania",B01003_001,519560,NA
42031,"Clarion County, Pennsylvania",B01003_001,38715,NA
42033,"Clearfield County, Pennsylvania",B01003_001,79908,NA
42035,"Clinton County, Pennsylvania",B01003_001,38915,NA
42037,"Columbia County, Pennsylvania",B01003_001,65715,NA
42039,"Crawford County, Pennsylvania",B01003_001,85665,NA
42041,"Cumberland County, Pennsylvania",B01003_001,249328,NA
42043,"Dauphin County, Pennsylvania",B01003_001,275632,NA
42045,"Delaware County, Pennsylvania",B01003_001,564554,NA
42047,"Elk County, Pennsylvania",B01003_001,30340,NA
42049,"Erie County, Pennsylvania",B01003_001,273835,NA
42051,"Fayette County, Pennsylvania",B01003_001,131302,NA
42053,"Forest County, Pennsylvania",B01003_001,7313,NA
42055,"Franklin County, Pennsylvania",B01003_001,154147,NA
42057,"Fulton County, Pennsylvania",B01003_001,14506,NA
42059,"Greene County, Pennsylvania",B01003_001,36870,NA
42061,"Huntingdon County, Pennsylvania",B01003_001,45369,NA
42063,"Indiana County, Pennsylvania",B01003_001,85032,NA
42065,"Jefferson County, Pennsylvania",B01003_001,43846,NA
42067,"Juniata County, Pennsylvania",B01003_001,24624,NA
42069,"Lackawanna County, Pennsylvania",B01003_001,210652,NA
42071,"Lancaster County, Pennsylvania",B01003_001,540999,NA
42073,"Lawrence County, Pennsylvania",B01003_001,86727,NA
42075,"Lebanon County, Pennsylvania",B01003_001,139729,NA
42077,"Lehigh County, Pennsylvania",B01003_001,365052,NA
42079,"Luzerne County, Pennsylvania",B01003_001,317663,NA
42081,"Lycoming County, Pennsylvania",B01003_001,114330,NA
42083,"McKean County, Pennsylvania",B01003_001,41401,NA
42085,"Mercer County, Pennsylvania",B01003_001,111518,NA
42087,"Mifflin County, Pennsylvania",B01003_001,46276,NA
42089,"Monroe County, Pennsylvania",B01003_001,168032,NA
42091,"Montgomery County, Pennsylvania",B01003_001,823823,NA
42093,"Montour County, Pennsylvania",B01003_001,18259,NA
42095,"Northampton County, Pennsylvania",B01003_001,302809,NA
42097,"Northumberland County, Pennsylvania",B01003_001,91761,NA
42099,"Perry County, Pennsylvania",B01003_001,46053,NA
42101,"Philadelphia County, Pennsylvania",B01003_001,1579075,NA
42103,"Pike County, Pennsylvania",B01003_001,55453,NA
42105,"Potter County, Pennsylvania",B01003_001,16806,NA
42107,"Schuylkill County, Pennsylvania",B01003_001,142674,NA
42109,"Snyder County, Pennsylvania",B01003_001,40483,NA
42111,"Somerset County, Pennsylvania",B01003_001,74361,NA
42113,"Sullivan County, Pennsylvania",B01003_001,6135,NA
42115,"Susquehanna County, Pennsylvania",B01003_001,40970,NA
42117,"Tioga County, Pennsylvania",B01003_001,40944,NA
42119,"Union County, Pennsylvania",B01003_001,45111,NA
42121,"Venango County, Pennsylvania",B01003_001,51818,NA
42123,"Warren County, Pennsylvania",B01003_001,39756,NA
42125,"Washington County, Pennsylvania",B01003_001,207212,NA
42127,"Wayne County, Pennsylvania",B01003_001,51422,NA
42129,"Westmoreland County, Pennsylvania",B01003_001,352590,NA
42131,"Wyoming County, Pennsylvania",B01003_001,27327,NA
42133,"York County, Pennsylvania",B01003_001,445565,NA
44001,"Bristol County, Rhode Island",B01003_001,48764,NA
44003,"Kent County, Rhode Island",B01003_001,163869,NA
44005,"Newport County, Rhode Island",B01003_001,82801,NA
44007,"Providence County, Rhode Island",B01003_001,635737,NA
44009,"Washington County, Rhode Island",B01003_001,126060,NA
45001,"Abbeville County, South Carolina",B01003_001,24627,NA
45003,"Aiken County, South Carolina",B01003_001,168301,NA
45005,"Allendale County, South Carolina",B01003_001,9024,NA
45007,"Anderson County, South Carolina",B01003_001,198064,NA
45009,"Bamberg County, South Carolina",B01003_001,14376,NA
45011,"Barnwell County, South Carolina",B01003_001,21346,NA
45013,"Beaufort County, South Carolina",B01003_001,186095,NA
45015,"Berkeley County, South Carolina",B01003_001,215044,NA
45017,"Calhoun County, South Carolina",B01003_001,14663,NA
45019,"Charleston County, South Carolina",B01003_001,401165,NA
45021,"Cherokee County, South Carolina",B01003_001,56895,NA
45023,"Chester County, South Carolina",B01003_001,32311,NA
45025,"Chesterfield County, South Carolina",B01003_001,45953,NA
45027,"Clarendon County, South Carolina",B01003_001,33957,NA
45029,"Colleton County, South Carolina",B01003_001,37585,NA
45031,"Darlington County, South Carolina",B01003_001,67027,NA
45033,"Dillon County, South Carolina",B01003_001,30689,NA
45035,"Dorchester County, South Carolina",B01003_001,158299,NA
45037,"Edgefield County, South Carolina",B01003_001,26927,NA
45039,"Fairfield County, South Carolina",B01003_001,22565,NA
45041,"Florence County, South Carolina",B01003_001,138475,NA
45043,"Georgetown County, South Carolina",B01003_001,61952,NA
45045,"Greenville County, South Carolina",B01003_001,507003,NA
45047,"Greenwood County, South Carolina",B01003_001,70411,NA
45049,"Hampton County, South Carolina",B01003_001,19564,NA
45051,"Horry County, South Carolina",B01003_001,332172,NA
45053,"Jasper County, South Carolina",B01003_001,28657,NA
45055,"Kershaw County, South Carolina",B01003_001,65112,NA
45057,"Lancaster County, South Carolina",B01003_001,92308,NA
45059,"Laurens County, South Carolina",B01003_001,66846,NA
45061,"Lee County, South Carolina",B01003_001,17365,NA
45063,"Lexington County, South Carolina",B01003_001,290278,NA
45065,"McCormick County, South Carolina",B01003_001,9531,NA
45067,"Marion County, South Carolina",B01003_001,31308,NA
45069,"Marlboro County, South Carolina",B01003_001,26753,NA
45071,"Newberry County, South Carolina",B01003_001,38194,NA
45073,"Oconee County, South Carolina",B01003_001,77528,NA
45075,"Orangeburg County, South Carolina",B01003_001,87687,NA
45077,"Pickens County, South Carolina",B01003_001,124029,NA
45079,"Richland County, South Carolina",B01003_001,411357,NA
45081,"Saluda County, South Carolina",B01003_001,20303,NA
45083,"Spartanburg County, South Carolina",B01003_001,307617,NA
45085,"Sumter County, South Carolina",B01003_001,106757,NA
45087,"Union County, South Carolina",B01003_001,27490,NA
45089,"Williamsburg County, South Carolina",B01003_001,31324,NA
45091,"York County, South Carolina",B01003_001,265872,NA
46003,"Aurora County, South Dakota",B01003_001,2763,NA
46005,"Beadle County, South Dakota",B01003_001,18346,NA
46007,"Bennett County, South Dakota",B01003_001,3425,NA
46009,"Bon Homme County, South Dakota",B01003_001,6929,NA
46011,"Brookings County, South Dakota",B01003_001,34601,NA
46013,"Brown County, South Dakota",B01003_001,38915,NA
46015,"Brule County, South Dakota",B01003_001,5258,NA
46017,"Buffalo County, South Dakota",B01003_001,2026,NA
46019,"Butte County, South Dakota",B01003_001,10225,NA
46021,"Campbell County, South Dakota",B01003_001,1485,103
46023,"Charles Mix County, South Dakota",B01003_001,9349,NA
46025,"Clark County, South Dakota",B01003_001,3685,NA
46027,"Clay County, South Dakota",B01003_001,13957,NA
46029,"Codington County, South Dakota",B01003_001,28026,NA
46031,"Corson County, South Dakota",B01003_001,4150,NA
46033,"Custer County, South Dakota",B01003_001,8719,NA
46035,"Davison County, South Dakota",B01003_001,19871,NA
46037,"Day County, South Dakota",B01003_001,5486,NA
46039,"Deuel County, South Dakota",B01003_001,4318,NA
46041,"Dewey County, South Dakota",B01003_001,5833,NA
46043,"Douglas County, South Dakota",B01003_001,2929,NA
46045,"Edmunds County, South Dakota",B01003_001,3909,NA
46047,"Fall River County, South Dakota",B01003_001,6747,NA
46049,"Faulk County, South Dakota",B01003_001,2312,NA
46051,"Grant County, South Dakota",B01003_001,7149,NA
46053,"Gregory County, South Dakota",B01003_001,4186,NA
46055,"Haakon County, South Dakota",B01003_001,2018,119
46057,"Hamlin County, South Dakota",B01003_001,6025,NA
46059,"Hand County, South Dakota",B01003_001,3256,111
46061,"Hanson County, South Dakota",B01003_001,3399,NA
46063,"Harding County, South Dakota",B01003_001,1306,114
46065,"Hughes County, South Dakota",B01003_001,17608,NA
46067,"Hutchinson County, South Dakota",B01003_001,7308,NA
46069,"Hyde County, South Dakota",B01003_001,1319,111
46071,"Jackson County, South Dakota",B01003_001,3290,NA
46073,"Jerauld County, South Dakota",B01003_001,2018,NA
46075,"Jones County, South Dakota",B01003_001,793,119
46077,"Kingsbury County, South Dakota",B01003_001,4944,NA
46079,"Lake County, South Dakota",B01003_001,12717,NA
46081,"Lawrence County, South Dakota",B01003_001,25478,NA
46083,"Lincoln County, South Dakota",B01003_001,56826,NA
46085,"Lyman County, South Dakota",B01003_001,3848,NA
46087,"McCook County, South Dakota",B01003_001,5548,NA
46089,"McPherson County, South Dakota",B01003_001,2297,103
46091,"Marshall County, South Dakota",B01003_001,4891,NA
46093,"Meade County, South Dakota",B01003_001,27717,NA
46095,"Mellette County, South Dakota",B01003_001,2052,NA
46097,"Miner County, South Dakota",B01003_001,2211,NA
46099,"Minnehaha County, South Dakota",B01003_001,188674,NA
46101,"Moody County, South Dakota",B01003_001,6507,NA
46102,"Oglala Lakota County, South Dakota",B01003_001,14335,NA
46103,"Pennington County, South Dakota",B01003_001,110685,NA
46105,"Perkins County, South Dakota",B01003_001,2897,114
46107,"Potter County, South Dakota",B01003_001,2315,104
46109,"Roberts County, South Dakota",B01003_001,10287,NA
46111,"Sanborn County, South Dakota",B01003_001,2379,NA
46115,"Spink County, South Dakota",B01003_001,6483,NA
46117,"Stanley County, South Dakota",B01003_001,3017,NA
46119,"Sully County, South Dakota",B01003_001,1305,104
46121,"Todd County, South Dakota",B01003_001,10195,NA
46123,"Tripp County, South Dakota",B01003_001,5458,NA
46125,"Turner County, South Dakota",B01003_001,8300,NA
46127,"Union County, South Dakota",B01003_001,15368,NA
46129,"Walworth County, South Dakota",B01003_001,5457,NA
46135,"Yankton County, South Dakota",B01003_001,22717,NA
46137,"Ziebach County, South Dakota",B01003_001,2791,NA
47001,"Anderson County, Tennessee",B01003_001,76061,NA
47003,"Bedford County, Tennessee",B01003_001,48292,NA
47005,"Benton County, Tennessee",B01003_001,16140,NA
47007,"Bledsoe County, Tennessee",B01003_001,14836,NA
47009,"Blount County, Tennessee",B01003_001,129927,NA
47011,"Bradley County, Tennessee",B01003_001,105749,NA
47013,"Campbell County, Tennessee",B01003_001,39797,NA
47015,"Cannon County, Tennessee",B01003_001,14178,NA
47017,"Carroll County, Tennessee",B01003_001,27886,NA
47019,"Carter County, Tennessee",B01003_001,56433,NA
47021,"Cheatham County, Tennessee",B01003_001,40181,NA
47023,"Chester County, Tennessee",B01003_001,17190,NA
47025,"Claiborne County, Tennessee",B01003_001,31732,NA
47027,"Clay County, Tennessee",B01003_001,7654,NA
47029,"Cocke County, Tennessee",B01003_001,35552,NA
47031,"Coffee County, Tennessee",B01003_001,55209,NA
47033,"Crockett County, Tennessee",B01003_001,14399,NA
47035,"Cumberland County, Tennessee",B01003_001,59216,NA
47037,"Davidson County, Tennessee",B01003_001,687488,NA
47039,"Decatur County, Tennessee",B01003_001,11686,NA
47041,"DeKalb County, Tennessee",B01003_001,19847,NA
47043,"Dickson County, Tennessee",B01003_001,52680,NA
47045,"Dyer County, Tennessee",B01003_001,37416,NA
47047,"Fayette County, Tennessee",B01003_001,40164,NA
47049,"Fentress County, Tennessee",B01003_001,18213,NA
47051,"Franklin County, Tennessee",B01003_001,41725,NA
47053,"Gibson County, Tennessee",B01003_001,49228,NA
47055,"Giles County, Tennessee",B01003_001,29285,NA
47057,"Grainger County, Tennessee",B01003_001,23101,NA
47059,"Greene County, Tennessee",B01003_001,68834,NA
47061,"Grundy County, Tennessee",B01003_001,13344,NA
47063,"Hamblen County, Tennessee",B01003_001,64132,NA
47065,"Hamilton County, Tennessee",B01003_001,360919,NA
47067,"Hancock County, Tennessee",B01003_001,6587,NA
47069,"Hardeman County, Tennessee",B01003_001,25443,NA
47071,"Hardin County, Tennessee",B01003_001,25715,NA
47073,"Hawkins County, Tennessee",B01003_001,56611,NA
47075,"Haywood County, Tennessee",B01003_001,17623,NA
47077,"Henderson County, Tennessee",B01003_001,27977,NA
47079,"Henry County, Tennessee",B01003_001,32284,NA
47081,"Hickman County, Tennessee",B01003_001,24813,NA
47083,"Houston County, Tennessee",B01003_001,8164,NA
47085,"Humphreys County, Tennessee",B01003_001,18435,NA
47087,"Jackson County, Tennessee",B01003_001,11682,NA
47089,"Jefferson County, Tennessee",B01003_001,53679,NA
47091,"Johnson County, Tennessee",B01003_001,17753,NA
47093,"Knox County, Tennessee",B01003_001,461104,NA
47095,"Lake County, Tennessee",B01003_001,7401,NA
47097,"Lauderdale County, Tennessee",B01003_001,25989,NA
47099,"Lawrence County, Tennessee",B01003_001,43390,NA
47101,"Lewis County, Tennessee",B01003_001,12027,NA
47103,"Lincoln County, Tennessee",B01003_001,33924,NA
47105,"Loudon County, Tennessee",B01003_001,52340,NA
47107,"McMinn County, Tennessee",B01003_001,53053,NA
47109,"McNairy County, Tennessee",B01003_001,25844,NA
47111,"Macon County, Tennessee",B01003_001,23842,NA
47113,"Madison County, Tennessee",B01003_001,97625,NA
47115,"Marion County, Tennessee",B01003_001,28538,NA
47117,"Marshall County, Tennessee",B01003_001,32965,NA
47119,"Maury County, Tennessee",B01003_001,91976,NA
47121,"Meigs County, Tennessee",B01003_001,12104,NA
47123,"Monroe County, Tennessee",B01003_001,46064,NA
47125,"Montgomery County, Tennessee",B01003_001,200180,NA
47127,"Moore County, Tennessee",B01003_001,6378,NA
47129,"Morgan County, Tennessee",B01003_001,21545,NA
47131,"Obion County, Tennessee",B01003_001,30365,NA
47133,"Overton County, Tennessee",B01003_001,22068,NA
47135,"Perry County, Tennessee",B01003_001,7962,NA
47137,"Pickett County, Tennessee",B01003_001,5079,NA
47139,"Polk County, Tennessee",B01003_001,16814,NA
47141,"Putnam County, Tennessee",B01003_001,77447,NA
47143,"Rhea County, Tennessee",B01003_001,32719,NA
47145,"Roane County, Tennessee",B01003_001,53075,NA
47147,"Robertson County, Tennessee",B01003_001,70280,NA
47149,"Rutherford County, Tennessee",B01003_001,315815,NA
47151,"Scott County, Tennessee",B01003_001,21969,NA
47153,"Sequatchie County, Tennessee",B01003_001,14816,NA
47155,"Sevier County, Tennessee",B01003_001,97068,NA
47157,"Shelby County, Tennessee",B01003_001,936374,NA
47159,"Smith County, Tennessee",B01003_001,19740,NA
47161,"Stewart County, Tennessee",B01003_001,13427,NA
47163,"Sullivan County, Tennessee",B01003_001,157050,NA
47165,"Sumner County, Tennessee",B01003_001,183437,NA
47167,"Tipton County, Tennessee",B01003_001,61447,NA
47169,"Trousdale County, Tennessee",B01003_001,10231,NA
47171,"Unicoi County, Tennessee",B01003_001,17811,NA
47173,"Union County, Tennessee",B01003_001,19488,NA
47175,"Van Buren County, Tennessee",B01003_001,5760,NA
47177,"Warren County, Tennessee",B01003_001,40702,NA
47179,"Washington County, Tennessee",B01003_001,127805,NA
47181,"Wayne County, Tennessee",B01003_001,16693,NA
47183,"Weakley County, Tennessee",B01003_001,33510,NA
47185,"White County, Tennessee",B01003_001,26800,NA
47187,"Williamson County, Tennessee",B01003_001,225389,NA
47189,"Wilson County, Tennessee",B01003_001,136666,NA
48001,"Anderson County, Texas",B01003_001,57810,NA
48003,"Andrews County, Texas",B01003_001,18036,NA
48005,"Angelina County, Texas",B01003_001,87322,NA
48007,"Aransas County, Texas",B01003_001,24462,NA
48009,"Archer County, Texas",B01003_001,8716,NA
48011,"Armstrong County, Texas",B01003_001,1973,102
48013,"Atascosa County, Texas",B01003_001,49528,NA
48015,"Austin County, Texas",B01003_001,29764,NA
48017,"Bailey County, Texas",B01003_001,7100,NA
48019,"Bandera County, Texas",B01003_001,22215,NA
48021,"Bastrop County, Texas",B01003_001,84522,NA
48023,"Baylor County, Texas",B01003_001,3577,NA
48025,"Bee County, Texas",B01003_001,32611,NA
